Experiment
% Mast Angle, Arm Angle, Background RSSI, Real, Imag
-180.0,0.0,0.0,-7.29344680e-09,1.34800285e-08
-178.0,0.0,0.0,8.60733749e-08,2.22136071e-08
-176.0,0.0,0.0,-2.97017914e-08,-4.57315234e-08
-174.0,0.0,0.0,-7.22136407e-08,1.96328260e-08
-172.0,0.0,0.0,5.57348793e-08,2.48338957e-08
-170.0,0.0,0.0,-1.06430997e-07,-1.24666985e-07
-168.0,0.0,0.0,3.35687061e-08,1.85240518e-08
-166.0,0.0,0.0,-1.36588961e-07,-8.03215667e-09
-164.0,0.0,0.0,7.72008302e-08,-1.19717360e-07
-162.0,0.0,0.0,-9.40498576e-08,-1.89521474e-09
-160.0,0.0,0.0,-1.00842849e-07,-4.71060060e-08
-158.0,0.0,0.0,-5.95146578e-08,4.32690310e-08
-156.0,0.0,0.0,-6.15425594e-08,1.41409358e-07
-154.0,0.0,0.0,-1.19450520e-07,-6.24930033e-08
-152.0,0.0,0.0,-1.63572537e-07,1.24226975e-07
-150.0,0.0,0.0,-3.96274275e-08,9.38058455e-08
-148.0,0.0,0.0,-7.54468298e-08,-6.61574640e-09
-146.0,0.0,0.0,-1.59587031e-07,-2.06969395e-07
-144.0,0.0,0.0,1.01587515e-09,1.94013778e-08
-142.0,0.0,0.0,-1.14624709e-07,-2.37689386e-08
-140.0,0.0,0.0,-3.76411066e-08,-2.92737225e-07
-138.0,0.0,0.0,-2.84443963e-08,-1.12679353e-07
-136.0,0.0,0.0,1.51679711e-08,-1.81229363e-07
-134.0,0.0,0.0,-1.03467898e-07,-2.32033375e-07
-132.0,0.0,0.0,3.74469381e-08,-3.19588338e-07
-130.0,0.0,0.0,-1.19607743e-07,-4.68381268e-07
-128.0,0.0,0.0,2.87171348e-08,-4.01020041e-07
-126.0,0.0,0.0,-3.70159058e-08,-4.26721630e-07
-124.0,0.0,0.0,3.46383207e-08,-4.92706636e-07
-122.0,0.0,0.0,-3.95422009e-08,-5.79184898e-07
-120.0,0.0,0.0,4.31787432e-08,-5.93820236e-07
-118.0,0.0,0.0,1.22720627e-08,-6.60905285e-07
-116.0,0.0,0.0,1.54241196e-08,-4.39546728e-07
-114.0,0.0,0.0,7.68057105e-08,-5.13004287e-07
-112.0,0.0,0.0,8.97723406e-08,-4.29191504e-07
-110.0,0.0,0.0,2.39874772e-08,-4.12004827e-07
-108.0,0.0,0.0,-5.92983657e-08,-4.36520692e-07
-106.0,0.0,0.0,-7.63865419e-08,-3.10838987e-07
-104.0,0.0,0.0,3.32262772e-08,-3.37653974e-07
-102.0,0.0,0.0,-5.84767796e-08,-4.94936661e-07
-100.0,0.0,0.0,1.11429485e-08,-5.10476591e-07
-98.0,0.0,0.0,-7.88556422e-08,-5.18406233e-07
-96.0,0.0,0.0,1.33958138e-08,-4.10754330e-07
-94.0,0.0,0.0,3.62229087e-08,-4.39361264e-07
-92.0,0.0,0.0,-9.39417398e-08,-1.82080866e-07
-90.0,0.0,0.0,6.66909579e-08,-8.05841159e-08
-88.0,0.0,0.0,-4.59240139e-08,-5.50293796e-08
-86.0,0.0,0.0,1.62759880e-07,-1.02862443e-07
-84.0,0.0,0.0,-6.17798918e-08,-1.00042258e-07
-82.0,0.0,0.0,6.75705753e-08,-2.47698816e-07
-80.0,0.0,0.0,-1.89004947e-08,-3.68322823e-08
-78.0,0.0,0.0,-8.41480647e-09,1.71030412e-08
-76.0,0.0,0.0,6.29841071e-08,-2.22548836e-07
-74.0,0.0,0.0,-1.57542395e-08,-2.04669081e-07
-72.0,0.0,0.0,2.81452871e-08,-2.53182368e-07
-70.0,0.0,0.0,-1.25221512e-07,-3.02074630e-07
-68.0,0.0,0.0,-3.66766231e-08,-2.27639591e-07
-66.0,0.0,0.0,2.99318571e-08,-3.03193399e-07
-64.0,0.0,0.0,-8.55795012e-08,-3.35824089e-07
-62.0,0.0,0.0,1.49491746e-09,-4.47192567e-07
-60.0,0.0,0.0,-2.02622441e-08,-4.74800872e-07
-58.0,0.0,0.0,-2.31127748e-08,-4.36789601e-07
-56.0,0.0,0.0,-5.74236404e-08,-4.11843352e-07
-54.0,0.0,0.0,1.83614387e-08,-6.28192731e-07
-52.0,0.0,0.0,4.72659221e-08,-7.02858697e-07
-50.0,0.0,0.0,-4.75977630e-08,-7.56289383e-07
-48.0,0.0,0.0,3.95830353e-08,-8.65343976e-07
-46.0,0.0,0.0,-2.02128289e-08,-8.65690475e-07
