Experiment
% Mast Angle, Arm Angle, Background RSSI, Real, Imag
-180.0,0.0,0.0,-6.38089078e-09,1.04938054e-07
-172.2,0.0,0.0,-2.79746877e-08,1.70900163e-07
-164.3,0.0,0.0,-1.00115153e-07,6.33883712e-08
-156.5,0.0,0.0,-1.06894653e-07,5.26080724e-08
-148.7,0.0,0.0,-4.06154044e-08,-3.58034923e-08
-140.9,0.0,0.0,-3.86615131e-08,-2.05128883e-07
-133.0,0.0,0.0,-4.37382739e-08,-4.98613292e-07
-125.2,0.0,0.0,-3.86375758e-08,-6.84671121e-07
-117.4,0.0,0.0,-4.40240419e-08,-6.93313838e-07
-109.6,0.0,0.0,-8.08799058e-08,-8.28585798e-07
-101.7,0.0,0.0,-8.45525378e-08,-9.80292421e-07
-93.9,0.0,0.0,-8.74489259e-08,-1.25832897e-06
-86.1,0.0,0.0,-1.32496410e-07,-1.27532947e-06
-78.3,0.0,0.0,-1.23911261e-07,-1.14618268e-06
-70.4,0.0,0.0,-1.28431022e-07,-1.03976896e-06
-62.6,0.0,0.0,-1.12432063e-07,-8.17613903e-07
-54.8,0.0,0.0,-1.30582170e-07,-8.02541079e-07
-47.0,0.0,0.0,-7.91258000e-08,-8.36892714e-07
-39.1,0.0,0.0,-1.59633156e-07,-7.57266988e-07
-31.3,0.0,0.0,-1.84671005e-07,-7.79117738e-07
-23.5,0.0,0.0,-1.62941864e-07,-8.98290855e-07
-15.7,0.0,0.0,-2.21987703e-07,-1.16329002e-06
-7.8,0.0,0.0,-1.94058907e-07,-1.24362690e-06
0.0,0.0,0.0,-2.51918550e-07,-1.40813212e-06
7.8,0.0,0.0,-3.01789524e-07,-1.38027934e-06
15.7,0.0,0.0,-3.18732382e-07,-1.40236113e-06
23.5,0.0,0.0,-3.43109021e-07,-1.46882749e-06
31.3,0.0,0.0,-3.72255423e-07,-1.55811610e-06
39.1,0.0,0.0,-3.46447905e-07,-1.29505273e-06
47.0,0.0,0.0,-3.86195275e-07,-1.20413083e-06
54.8,0.0,0.0,-3.84016238e-07,-1.06078198e-06
62.6,0.0,0.0,-4.67274766e-07,-1.22426206e-06
70.4,0.0,0.0,-4.67059291e-07,-1.30815350e-06
78.3,0.0,0.0,-4.44282996e-07,-1.27064964e-06
86.1,0.0,0.0,-4.77414896e-07,-9.62232815e-07
93.9,0.0,0.0,-4.87223258e-07,-8.46300929e-07
101.7,0.0,0.0,-4.32555525e-07,-9.02922933e-07
109.6,0.0,0.0,-3.84358716e-07,-9.93982264e-07
117.4,0.0,0.0,-3.72701922e-07,-9.40508898e-07
125.2,0.0,0.0,-3.38657072e-07,-1.05997802e-06
133.0,0.0,0.0,-3.38865211e-07,-8.97858116e-07
140.9,0.0,0.0,-3.43324516e-07,-8.62296078e-07
148.7,0.0,0.0,-2.74207646e-07,-7.29153990e-07
156.5,0.0,0.0,-3.60895425e-07,-4.75426747e-07
164.3,0.0,0.0,-3.93376005e-07,-4.48997714e-07
172.2,0.0,0.0,-3.56534353e-07,-3.49571167e-07
