Experiment
% Mast Angle, Arm Angle, Background RSSI, Real, Imag
-180.0,0.0,0.0,2.19150545e-06,3.79279756e-07
-179.0,0.0,0.0,-3.25974387e-06,1.64299340e-06
-178.0,0.0,0.0,-6.91068116e-07,-3.51053039e-06
-177.0,0.0,0.0,3.53118733e-06,-2.06708745e-07
-176.0,0.0,0.0,-4.22153456e-07,3.58402320e-06
-175.0,0.0,0.0,-3.09102181e-06,-1.31097596e-06
-174.0,0.0,0.0,1.84349648e-06,-3.17381457e-06
-173.0,0.0,0.0,2.79072655e-06,2.26783425e-06
-172.0,0.0,0.0,-2.49103312e-06,2.34026877e-06
-171.0,0.0,0.0,-1.77936259e-06,-3.06512321e-06
-170.0,0.0,0.0,3.51176939e-06,-1.14972157e-06
-169.0,0.0,0.0,2.54238091e-07,3.80896495e-06
-168.0,0.0,0.0,-3.70135998e-06,-1.33730825e-07
-167.0,0.0,0.0,1.06187489e-06,-3.58578260e-06
-166.0,0.0,0.0,2.94299485e-06,1.84904827e-06
-165.0,0.0,0.0,-2.13757920e-06,2.73091669e-06
-164.0,0.0,0.0,-2.17407680e-06,-2.44702085e-06
-163.0,0.0,0.0,3.19572936e-06,-1.98331641e-06
-162.0,0.0,0.0,1.09210354e-06,3.04645203e-06
-161.0,0.0,0.0,-3.46101964e-06,1.02462529e-06
-160.0,0.0,0.0,-1.23139741e-07,-3.63394742e-06
-159.0,0.0,0.0,3.37382313e-06,9.78428658e-07
-158.0,0.0,0.0,-1.61136178e-06,3.20698079e-06
-157.0,0.0,0.0,-2.82092909e-06,-1.58511336e-06
-156.0,0.0,0.0,2.36317345e-06,-2.80322278e-06
-155.0,0.0,0.0,1.70937956e-06,3.41580970e-06
-154.0,0.0,0.0,-3.40875601e-06,1.39067168e-06
-153.0,0.0,0.0,-6.43527834e-07,-3.21932351e-06
-152.0,0.0,0.0,3.33547150e-06,1.22188063e-07
-151.0,0.0,0.0,-7.01751796e-07,3.40269758e-06
-150.0,0.0,0.0,-3.26059681e-06,-1.19088087e-06
-149.0,0.0,0.0,1.31928792e-06,-2.81096628e-06
