Experiment
% Mast Angle, Arm Angle, Background RSSI, Real, Imag
-180.0,0.0,0.0,3.03755826e-09,2.79947913e-08
-178.0,0.0,0.0,-7.75973436e-08,-4.63679490e-08
-176.0,0.0,0.0,2.02357566e-08,-1.05284646e-07
-174.0,0.0,0.0,1.65933836e-08,-1.82923951e-07
-172.0,0.0,0.0,-1.89876637e-08,-4.90833580e-08
-170.0,0.0,0.0,-7.41271201e-08,-3.66537107e-08
-168.0,0.0,0.0,-6.18991060e-08,5.07901103e-08
-166.0,0.0,0.0,-3.86800741e-09,6.49500145e-08
-164.0,0.0,0.0,-1.81428869e-07,-1.09170473e-09
-162.0,0.0,0.0,-5.27666522e-08,-3.57744727e-08
-160.0,0.0,0.0,-2.44326764e-08,2.00180995e-07
-158.0,0.0,0.0,-7.88710802e-08,-2.55353943e-08
-156.0,0.0,0.0,-5.30047318e-08,2.27630966e-07
-154.0,0.0,0.0,-9.05594874e-08,1.42307295e-07
-152.0,0.0,0.0,-2.70865401e-08,1.27091187e-07
-150.0,0.0,0.0,-2.24860044e-07,5.57698140e-08
-148.0,0.0,0.0,-2.10696429e-08,-1.66275826e-07
-146.0,0.0,0.0,-4.90638688e-09,-1.25270304e-08
-144.0,0.0,0.0,1.57066858e-08,-1.20318959e-07
-142.0,0.0,0.0,-1.86018088e-08,-2.20249722e-07
-140.0,0.0,0.0,-2.87445296e-08,-2.65666420e-07
-138.0,0.0,0.0,5.10917994e-08,-3.43896868e-07
-136.0,0.0,0.0,5.51539219e-08,-2.27334548e-07
-134.0,0.0,0.0,8.47501445e-09,-1.69252450e-07
-132.0,0.0,0.0,5.75897143e-08,-6.26948897e-07
-130.0,0.0,0.0,-2.14848248e-08,-4.24196036e-07
-128.0,0.0,0.0,-1.00946859e-07,-5.48910419e-07
-126.0,0.0,0.0,1.50378666e-07,-5.15556363e-07
-124.0,0.0,0.0,3.01848224e-08,-5.68955251e-07
-122.0,0.0,0.0,-3.03802680e-08,-6.57613396e-07
-120.0,0.0,0.0,4.04812231e-08,-5.87730566e-07
-118.0,0.0,0.0,6.10217575e-08,-5.79251938e-07
-116.0,0.0,0.0,-4.24945077e-08,-3.63190937e-07
-114.0,0.0,0.0,1.35562000e-07,-3.59371591e-07
-112.0,0.0,0.0,-1.24610166e-07,-4.48932493e-07
-110.0,0.0,0.0,9.27483177e-08,-4.99550170e-07
-108.0,0.0,0.0,-4.97031636e-09,-6.04398487e-07
-106.0,0.0,0.0,1.71831251e-07,-3.13328661e-07
-104.0,0.0,0.0,-1.19658350e-07,-6.32621359e-07
-102.0,0.0,0.0,1.08807979e-07,-3.18073948e-07
-100.0,0.0,0.0,3.14157983e-08,-3.59648455e-07
-98.0,0.0,0.0,-3.19490165e-08,-2.85951806e-07
-96.0,0.0,0.0,1.06359425e-07,-5.12344084e-07
-94.0,0.0,0.0,5.42969872e-09,-2.73281921e-07
-92.0,0.0,0.0,2.48262789e-08,-4.68270547e-07
-90.0,0.0,0.0,4.20618074e-08,-6.66886959e-07
-88.0,0.0,0.0,-1.12733760e-07,-6.67283776e-07
-86.0,0.0,0.0,1.68488469e-07,-6.58285295e-07
-84.0,0.0,0.0,2.91850323e-08,-8.21037970e-07
-82.0,0.0,0.0,1.09612441e-07,-6.84742614e-07
-80.0,0.0,0.0,-2.83477268e-08,-7.94540130e-07
-78.0,0.0,0.0,4.15411137e-08,-6.98894088e-07
-76.0,0.0,0.0,7.47620255e-08,-7.16320242e-07
-74.0,0.0,0.0,-2.55710083e-08,-6.26432973e-07
-72.0,0.0,0.0,8.02340081e-08,-7.61302257e-07
-70.0,0.0,0.0,1.53320578e-07,-8.07372610e-07
-68.0,0.0,0.0,7.23786685e-08,-8.46209425e-07
-66.0,0.0,0.0,2.95498214e-09,-8.95731247e-07
-64.0,0.0,0.0,1.77493866e-08,-8.12921184e-07
-62.0,0.0,0.0,1.31869164e-07,-7.44034707e-07
-60.0,0.0,0.0,-7.69623609e-09,-1.12541298e-06
