Experiment
% Mast Angle, Arm Angle, Background RSSI, Real, Imag
-180.0,0.0,0.0,4.37380626e-09,-4.46733111e-08
-178.0,0.0,0.0,2.51118766e-08,1.78551776e-07
-176.0,0.0,0.0,-7.99388181e-08,2.63288755e-07
-174.0,0.0,0.0,-9.37850604e-08,1.47221238e-07
-172.0,0.0,0.0,5.83315608e-09,1.48425321e-07
-170.0,0.0,0.0,-1.95504424e-08,3.68839816e-07
-168.0,0.0,0.0,8.66946904e-08,4.85343657e-07
-166.0,0.0,0.0,-1.13454673e-07,3.44078307e-07
-164.0,0.0,0.0,5.64185994e-08,6.11609309e-07
-162.0,0.0,0.0,-4.39158305e-08,4.13386632e-07
-160.0,0.0,0.0,3.15129602e-08,3.97607541e-07
-158.0,0.0,0.0,5.11366588e-08,4.31967859e-07
-156.0,0.0,0.0,4.49721208e-08,2.19630081e-07
-154.0,0.0,0.0,-1.19881567e-07,1.02227412e-07
-152.0,0.0,0.0,2.87669549e-08,2.66302044e-07
-150.0,0.0,0.0,2.58973702e-08,3.16072766e-07
-148.0,0.0,0.0,-2.94183821e-08,1.67492155e-07
-146.0,0.0,0.0,-1.71920145e-07,3.48671917e-07
-144.0,0.0,0.0,8.68337500e-08,3.38439916e-07
-142.0,0.0,0.0,-5.84042479e-08,4.26733941e-07
-140.0,0.0,0.0,2.60274149e-08,4.47228270e-07
-138.0,0.0,0.0,-5.57909561e-08,3.76699006e-07
-136.0,0.0,0.0,-4.00683366e-08,4.67358078e-07
-134.0,0.0,0.0,-1.07873712e-07,3.52295685e-07
-132.0,0.0,0.0,-1.16676274e-07,6.26985579e-07
-130.0,0.0,0.0,-8.73250249e-08,3.53537082e-07
-128.0,0.0,0.0,2.64429252e-08,2.93391744e-07
-126.0,0.0,0.0,-5.46569793e-08,2.40171006e-07
-124.0,0.0,0.0,-4.09695841e-08,-1.28698361e-07
-122.0,0.0,0.0,3.08583838e-08,1.05399210e-07
-120.0,0.0,0.0,-8.05790619e-08,-1.17029237e-07
-118.0,0.0,0.0,-8.38204428e-08,-1.22878517e-08
-116.0,0.0,0.0,7.94238528e-08,2.31073259e-08
-114.0,0.0,0.0,1.10891398e-08,-2.45932313e-09
-112.0,0.0,0.0,7.01472344e-08,-9.28546532e-08
-110.0,0.0,0.0,-6.08022638e-08,-1.10324198e-07
-108.0,0.0,0.0,-4.17775648e-09,-1.69126593e-07
-106.0,0.0,0.0,1.03476112e-07,-3.00425250e-07
-104.0,0.0,0.0,-8.42916102e-08,-1.05911132e-07
-102.0,0.0,0.0,-6.92049927e-08,-1.12572877e-07
-100.0,0.0,0.0,3.32580793e-08,-1.22277582e-07
-98.0,0.0,0.0,6.50137383e-08,5.30292099e-08
-96.0,0.0,0.0,-1.09319927e-07,-1.64099030e-08
-94.0,0.0,0.0,-8.39858412e-08,1.23047315e-07
-92.0,0.0,0.0,9.76990645e-08,-5.26645926e-08
-90.0,0.0,0.0,3.76125272e-08,1.62003409e-07
